tourney_date,tourney_name,surface,draw_size,tourney_level,match_num,winner_id,loser_id,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
185,CZE,30.8528405202,Radek Stepanek,R,CZE,,,POR,,,,
,CAN,27.8001368925,Adil Shamasdin,R,CAN,,,SRB,,,,
193,AUS,23.7590691307,Viktor Troicki,R,SRB,,,CAN,,,,
188,ARG,28.3805612594,Horacio Zeballos,L,ARG,,,SWE,,,,
,SWE,36.3285420945,Andreas Siljestrom,R,SWE,,,ESP,,,,
188,ARG,28.3805612594,Horacio Zeballos,L,ARG,,,IND,,,,
188,BRA,27.5345653662,Guillermo Garcia Lopez,R,ESP,,,CAN,,,,
,SWE,36.3285420945,Andreas Siljestrom,R,SWE,,,NZL,,,,
,IND,30.6502395619,Divij Sharan,L,IND,,,UKR,,,,
188,ARG,28.3805612594,Horacio Zeballos,L,ARG,,,USA,,,,
,GBR,35.394934976,Adil Shamasdin,R,CAN,,,PAK,,,,
188,BRA,27.5345653662,Guillermo Garcia Lopez,R,ESP,,,SRB,,,,
,SWE,36.3285420945,Andreas Siljestrom,R,SWE,,,RSA,,,,
,USA,34.3052703628,Artem Sitak,R,NZL,,,GBR,,,,
193,UKR,27.7316906229,Sergiy Stakhovsky,R,UKR,,,AUS,,,,
,IND,30.6502395619,Divij Sharan,L,IND,,,POL,,,,
,USA,,Zack Kennedy,U,USA,,,JPN,,,,
188,ARG,28.3805612594,Horacio Zeballos,L,ARG,,,CRO,,,,
,ESP,33.2183436003,Henri Kontinen,R,FIN,,,IND,,,,
178,GER,32.1122518823,Leander Paes,R,IND,,,PAK,,,,
,ESP,33.2183436003,Henri Kontinen,R,FIN,,,NZL,,,,
178,GER,32.1122518823,Leander Paes,R,IND,,,SRB,,,,
183,SWE,39.4277891855,Aisam Ul Haq Qureshi,R,PAK,,,GBR,,,,
,ESP,33.2183436003,Henri Kontinen,R,FIN,,,MEX,,,,
,CRO,23.1348391513,Michael Venus,R,NZL,,,FRA,,,,
190,POL,34.2696783025,Nenad Zimonjic,R,SRB,,,USA,,,,
178,GER,32.1122518823,Leander Paes,R,IND,,,BRA,,,,
183,SWE,39.4277891855,Aisam Ul Haq Qureshi,R,PAK,,,GER,,,,
,CRO,25.2785763176,Dominic Inglot,R,GBR,,,NED,,,,
,ESP,33.2183436003,Henri Kontinen,R,FIN,,,ESP,,,,
190,ISR,39.3812457221,Santiago Gonzalez,R,MEX,,,USA,,,,
185,RUS,25.4976043806,Stephane Robert,R,FRA,,,CHI,,,,
,CRO,23.1348391513,Michael Venus,R,NZL,,,ESP,,,,
188,CHI,35.0280629706,Horacio Zeballos,L,ARG,,,NZL,,,,
,CRO,23.2114989733,Michael Venus,R,NZL,,,USA,,,,
188,CHI,35.0280629706,Horacio Zeballos,L,ARG,,,FRA,,,,
185,GBR,32.1013004791,Scott Lipsky,R,USA,,,BRA,,,,
,CRO,23.2114989733,Michael Venus,R,NZL,,,NZL,,,,
188,CHI,35.0280629706,Horacio Zeballos,L,ARG,,,PAK,,,,
,AUT,36.1779603012,Fabrice Martin,R,FRA,,,GER,,,,
,NZL,26.8610540726,Marcelo Demoliner,R,BRA,,,FRA,,,,
185,GBR,32.1013004791,Scott Lipsky,R,USA,,,AUT,,,,
,CRO,23.2114989733,Michael Venus,R,NZL,,,ESP,,,,
,USA,34.4394250513,Artem Sitak,R,NZL,,,ITA,,,,
188,CHI,35.0280629706,Horacio Zeballos,L,ARG,,,FRA,,,,
183,SWE,39.5044490075,Aisam Ul Haq Qureshi,R,PAK,,,FRA,,,,
,GER,31.3730321697,Jan Lennard Struff,R,GER,,,GBR,,,,
,AUT,36.1779603012,Fabrice Martin,R,FRA,,,BRA,,,,
,GBR,30.5407255305,Henri Kontinen,R,FIN,,,IND,,,,
,GBR,30.5407255305,Henri Kontinen,R,FIN,,,RUS,,,,
178,GER,32.1889117043,Leander Paes,R,IND,,,RUS,,,,
,GBR,30.5407255305,Henri Kontinen,R,FIN,,,FRA,,,,
185,RUS,31.5701574264,Andrey Kuznetsov,R,RUS,,,CZE,,,,
178,GER,32.1889117043,Leander Paes,R,IND,,,IND,,,,
183,RUS,34.932238193,Alexander Kudryavtsev,R,RUS,,,SRB,,,,
,GBR,30.5407255305,Henri Kontinen,R,FIN,,,POL,,,,
183,ITA,34.7624914442,Adrian Mannarino,L,FRA,,,CAN,,,,
185,RUS,31.5701574264,Andrey Kuznetsov,R,RUS,,,NED,,,,
196,RUS,20.3312799452,Lukas Rosol,R,CZE,,,RUS,,,,
178,GER,32.1889117043,Leander Paes,R,IND,,,SRB,,,,
,IND,30.7843942505,Divij Sharan,L,IND,,,CHI,,,,
183,RUS,34.932238193,Alexander Kudryavtsev,R,RUS,,,ESP,,,,
190,POL,35.6769336071,Nenad Zimonjic,R,SRB,,,POR,,,,
193,RSA,33.9466119097,Rajeev Ram,R,USA,,,POL,,,,
193,RSA,33.9466119097,Rajeev Ram,R,USA,,,NZL,,,,
193,ESP,25.2101300479,Mariusz Fyrstenberg,L,POL,,,SWE,,,,
193,RSA,33.9466119097,Rajeev Ram,R,USA,,,SRB,,,,
,USA,34.4585900068,Artem Sitak,R,NZL,,,IND,,,,
193,ESP,25.2101300479,Mariusz Fyrstenberg,L,POL,,,POR,,,,
,CAN,34.3463381246,Andreas Siljestrom,R,SWE,,,IND,,,,
193,RSA,33.9466119097,Rajeev Ram,R,USA,,,CHN,,,,
193,AUS,21.4182067077,Viktor Troicki,R,SRB,,,AUT,,,,
,IND,30.803559206,Divij Sharan,L,IND,,,SRB,,,,
,USA,34.4585900068,Artem Sitak,R,NZL,,,ITA,,,,
185,SRB,26.2422997947,Joao Sousa,R,POR,,,NOR,,,,
193,ESP,25.2101300479,Mariusz Fyrstenberg,L,POL,,,CHN,,,,
,IND,36.5639972621,Jeevan Nedunchezhiyan,L,IND,,,ARG,,,,
,CAN,34.3463381246,Andreas Siljestrom,R,SWE,,,COL,,,,
190,ITA,29.3442847365,Robert Lindstedt,R,SWE,,,FRA,,,,
190,ITA,29.3442847365,Robert Lindstedt,R,SWE,,,NZL,,,,
,AUT,36.1971252567,Fabrice Martin,R,FRA,,,TUN,,,,
190,ITA,29.3442847365,Robert Lindstedt,R,SWE,,,FRA,,,,
,CRO,23.2306639288,Michael Venus,R,NZL,,,MEX,,,,
185,ESP,33.3141683778,Malek Jaziri,R,TUN,,,BRA,,,,
,AUT,36.1971252567,Fabrice Martin,R,FRA,,,FRA,,,,
190,ITA,29.3442847365,Robert Lindstedt,R,SWE,,,BLR,,,,
185,ESP,30.674880219,Richard Gasquet,R,FRA,,,CHI,,,,
,CRO,23.2306639288,Michael Venus,R,NZL,,,CHN,,,,
190,ISR,39.4770704997,Santiago Gonzalez,R,MEX,,,CZE,,,,
185,ESP,33.3141683778,Malek Jaziri,R,TUN,,,IND,,,,
185,AUS,31.1594798084,Andre Sa,R,BRA,,,AUS,,,,
185,KAZ,28.7529089665,Stephane Robert,R,FRA,,,USA,,,,
,AUT,36.1971252567,Fabrice Martin,R,FRA,,,CHN,,,,
185,USA,31.4579055441,Jack Sock,R,USA,,,AUS,,,,
,FIN,26.3107460643,John Peers,R,AUS,,,CRO,,,,
185,USA,31.4579055441,Jack Sock,R,USA,,,USA,,,,
,FIN,26.3107460643,John Peers,R,AUS,,,BRA,,,,
,CRO,28.0328542094,Mate Pavic,L,CRO,,,ESP,,,,
185,USA,31.4579055441,Jack Sock,R,USA,,,ESP,,,,
190,USA,38.4503764545,Mike Bryan,R,USA,,,SRB,,,,
180,GBR,30.6557152635,Bruno Soares,R,BRA,,,ESP,,,,
,FIN,26.3107460643,John Peers,R,AUS,,,CAN,,,,
190,URU,30.7734428474,Marcel Granollers,R,ESP,,,BRA,,,,
,CRO,28.0328542094,Mate Pavic,L,CRO,,,CAN,,,,
185,USA,31.4579055441,Jack Sock,R,USA,,,BLR,,,,
175,ESP,35.0554414784,Marc Lopez,R,ESP,,,COL,,,,
190,FRA,31.4825462012,Nenad Zimonjic,R,SRB,,,USA,,,,
190,USA,38.4503764545,Mike Bryan,R,USA,,,AHO,,,,
175,ESP,28.4900752909,David Ferrer,R,ESP,,,CHN,,,,
,FIN,26.3107460643,John Peers,R,AUS,,,GER,,,,
190,URU,30.7734428474,Marcel Granollers,R,ESP,,,FRA,,,,
,CRO,28.0328542094,Mate Pavic,L,CRO,,,ESP,,,,
185,USA,31.4579055441,Jack Sock,R,USA,,,CHN,,,,
193,COL,30.4613278576,Robert Farah,R,COL,,,FRA,,,,
190,FRA,31.4825462012,Nenad Zimonjic,R,SRB,,,USA,,,,
183,POL,35.7344284736,Jean Julien Rojer,R,AHO,,,POR,,,,
188,CAN,44.1177275838,Edouard Roger Vasselin,R,FRA,,,FRA,,,,
190,FRA,25.5852156057,Nicolas Mahut,R,FRA,,,BRA,,,,
188,CAN,44.1177275838,Edouard Roger Vasselin,R,FRA,,,FRA,,,,
190,FRA,25.5852156057,Nicolas Mahut,R,FRA,,,ARG,,,,
185,GBR,30.6173853525,Andre Sa,R,BRA,,,ESP,,,,
,AUT,36.2546201232,Fabrice Martin,R,FRA,,,NZL,,,,
188,CAN,44.1177275838,Edouard Roger Vasselin,R,FRA,,,UKR,,,,
190,FRA,25.5852156057,Nicolas Mahut,R,FRA,,,SRB,,,,
170,ARG,26.0342231348,Diego Sebastian Schwartzman,R,ARG,,,USA,,,,
185,URU,30.7926078029,David Marrero,R,ESP,,,MEX,,,,
185,GBR,30.6173853525,Andre Sa,R,BRA,,,BEL,,,,
,USA,34.5160848734,Artem Sitak,R,NZL,,,BLR,,,,
,AUT,36.2546201232,Fabrice Martin,R,FRA,,,BRA,,,,
,UKR,29.1088295688,Denys Molchanov,R,UKR,,,RUS,,,,
188,CAN,44.1177275838,Edouard Roger Vasselin,R,FRA,,,FRA,,,,
,SWE,20.5201916496,Mikael Ymer,R,SWE,,,NZL,,,,
,CRO,23.2881587953,Michael Venus,R,NZL,,,BRA,,,,
,SWE,20.5201916496,Mikael Ymer,R,SWE,,,PHI,,,,
180,BRA,33.067761807,Bruno Soares,R,BRA,,,SVK,,,,
,CRO,23.2881587953,Michael Venus,R,NZL,,,SWE,,,,
,SWE,20.5201916496,Mikael Ymer,R,SWE,,,USA,,,,
178,IND,36.6214921287,Treat Conrad Huey,L,PHI,,,SWE,,,,
180,BRA,33.067761807,Bruno Soares,R,BRA,,,ARG,,,,
198,GER,31.4496919918,Igor Zelenay,R,SVK,,,ESP,,,,
,CRO,23.2881587953,Michael Venus,R,NZL,,,GBR,,,,
,SWE,24.1971252567,Fred Simonsson,R,SWE,,,PAK,,,,
185,GBR,32.1779603012,Scott Lipsky,R,USA,,,CAN,,,,
,SWE,20.5201916496,Mikael Ymer,R,SWE,,,AHO,,,,
,SWE,36.5393566051,Andreas Siljestrom,R,SWE,,,GER,,,,
178,IND,36.6214921287,Treat Conrad Huey,L,PHI,,,LUX,,,,
203,POL,34.4421629021,Marcelo Melo,R,BRA,,,FRA,,,,
,AUT,36.2737850787,Fabrice Martin,R,FRA,,,BRA,,,,
203,POL,34.4421629021,Marcelo Melo,R,BRA,,,USA,,,,
180,GBR,30.6940451745,Bruno Soares,R,BRA,,,POL,,,,
,AUT,36.2737850787,Fabrice Martin,R,FRA,,,ESP,,,,
203,POL,34.4421629021,Marcelo Melo,R,BRA,,,GER,,,,
190,USA,38.4887063655,Mike Bryan,R,USA,,,SRB,,,,
180,GBR,30.6940451745,Bruno Soares,R,BRA,,,USA,,,,
193,ARG,28.3832991102,Mariusz Fyrstenberg,L,POL,,,AUT,,,,
175,ESP,35.0937713895,Marc Lopez,R,ESP,,,AUT,,,,
,AUT,36.2737850787,Fabrice Martin,R,FRA,,,POR,,,,
185,USA,26.8336755647,Philipp Petzschner,R,GER,,,PAK,,,,
203,POL,34.4421629021,Marcelo Melo,R,BRA,,,NZL,,,,
193,URU,30.8117727584,Viktor Troicki,R,SRB,,,CAN,,,,
190,USA,38.4887063655,Mike Bryan,R,USA,,,AUT,,,,
193,ARG,28.3832991102,Mariusz Fyrstenberg,L,POL,,,BRA,,,,
,NZL,26.9568788501,Marcelo Demoliner,R,BRA,,,AUT,,,,
193,ARG,28.3832991102,Mariusz Fyrstenberg,L,POL,,,ITA,,,,
,FIN,25.5441478439,John Peers,R,AUS,,,AUS,,,,
201,AUS,23.9534565366,Chris Guccione,L,AUS,,,JPN,,,,
,FIN,25.5441478439,John Peers,R,AUS,,,SWE,,,,
178,BUL,24.6379192334,Kei Nishikori,R,JPN,,,FRA,,,,
201,AUS,23.9534565366,Chris Guccione,L,AUS,,,POL,,,,
190,GBR,29.8316221766,Robert Lindstedt,R,SWE,,,AUS,,,,
,FIN,25.5441478439,John Peers,R,AUS,,,AUS,,,,
190,FRA,24.7994524298,Nicolas Mahut,R,FRA,,,USA,,,,
178,BUL,24.6379192334,Kei Nishikori,R,JPN,,,AUT,,,,
188,POL,33.6372347707,Marcin Matkowski,R,POL,,,PAK,,,,
201,AUS,23.9534565366,Chris Guccione,L,AUS,,,FRA,,,,
,AUS,25.4674880219,John Patrick Smith,L,AUS,,,NZL,,,,
190,GBR,29.8316221766,Robert Lindstedt,R,SWE,,,USA,,,,
,CRO,31.0034223135,Samuel Groth,R,AUS,,,SRB,,,,
,FIN,25.5441478439,John Peers,R,AUS,,,CZE,,,,
193,COL,29.8097193703,Robert Farah,R,COL,,,ESP,,,,
185,ESP,24.5968514716,David Marrero,R,ESP,,,BRA,,,,
193,COL,29.8097193703,Robert Farah,R,COL,,,BRA,,,,
180,BRA,32.3969883641,Bruno Soares,R,BRA,,,AUT,,,,
185,ESP,24.5968514716,David Marrero,R,ESP,,,BRA,,,,
,BRA,28.128678987,Marcelo Demoliner,R,BRA,,,FRA,,,,
193,COL,29.8097193703,Robert Farah,R,COL,,,ITA,,,,
180,BRA,32.3969883641,Bruno Soares,R,BRA,,,BRA,,,,
185,SRB,25.6290212183,Dominic Thiem,R,AUT,,,ESP,,,,
193,BRA,32.0328542094,Joao Souza,R,BRA,,,AUT,,,,
185,ESP,24.5968514716,David Marrero,R,ESP,,,AUT,,,,
,BRA,28.128678987,Marcelo Demoliner,R,BRA,,,ESP,,,,
188,FRA,34.0917180014,Jo Wilfried Tsonga,R,FRA,,,USA,,,,
183,ARG,25.363449692,Paolo Lorenzi,R,ITA,,,BRA,,,,
193,COL,29.8097193703,Robert Farah,R,COL,,,NZL,,,,
185,ESP,24.5968514716,David Marrero,R,ESP,,,AUT,,,,
,ARG,27.6933607118,Philipp Oswald,R,AUT,,,BRA,,,,
185,ESP,24.5968514716,David Marrero,R,ESP,,,ESP,,,,
196,PHI,30.4859685147,Max Mirnyi,R,BLR,,,AUT,,,,
196,PHI,30.4859685147,Max Mirnyi,R,BLR,,,COL,,,,
183,GER,31.9151266256,Alexander Peya,R,AUT,,,FRA,,,,
193,COL,29.8288843258,Robert Farah,R,COL,,,LUX,,,,
196,PHI,30.4859685147,Max Mirnyi,R,BLR,,,MEX,,,,
183,GER,31.9151266256,Alexander Peya,R,AUT,,,GBR,,,,
,AUT,35.6030116359,Fabrice Martin,R,FRA,,,USA,,,,
193,COL,29.8288843258,Robert Farah,R,COL,,,NED,,,,
193,SLO,26.598220397,Gilles Muller,L,LUX,,,NED,,,,
196,PHI,30.4859685147,Max Mirnyi,R,BLR,,,AUS,,,,
190,POL,35.6249144422,Santiago Gonzalez,R,MEX,,,USA,,,,
188,ISR,38.8829568789,Colin Fleming,R,GBR,,,NZL,,,,
183,GER,31.9151266256,Alexander Peya,R,AUT,,,MEX,,,,
,AUT,35.6030116359,Fabrice Martin,R,FRA,,,IND,,,,
185,USA,34.7542778919,Scott Lipsky,R,USA,,,USA,,,,
190,NED,27.4250513347,Robin Haase,R,NED,,,BIH,,,,
172,MDA,26.2806297057,Damir Dzumhur,R,BIH,,,NZL,,,,
190,NED,27.4250513347,Robin Haase,R,NED,,,MEX,,,,
190,FRA,24.9719370294,Nicolas Mahut,R,FRA,,,USA,,,,
185,CAN,25.7056810404,Jack Sock,R,USA,,,ESP,,,,
190,FRA,24.9719370294,Nicolas Mahut,R,FRA,,,SRB,,,,
185,CAN,25.7056810404,Jack Sock,R,USA,,,AUT,,,,
175,ESP,34.4613278576,Marc Lopez,R,ESP,,,BRA,,,,
190,FRA,32.2737850787,Nenad Zimonjic,R,SRB,,,USA,,,,
190,FRA,24.9719370294,Nicolas Mahut,R,FRA,,,FRA,,,,
185,GER,32.3915126626,Dominic Thiem,R,AUT,,,POL,,,,
185,CAN,25.7056810404,Jack Sock,R,USA,,,ARG,,,,
180,GBR,30.0616016427,Bruno Soares,R,BRA,,,SWE,,,,
175,ESP,34.4613278576,Marc Lopez,R,ESP,,,CAN,,,,
190,FRA,32.2737850787,Nenad Zimonjic,R,SRB,,,POR,,,,
190,USA,37.8562628337,Mike Bryan,R,USA,,,SRB,,,,
190,FRA,24.9719370294,Nicolas Mahut,R,FRA,,,CZE,,,,
,FRA,29.0650239562,Fabrice Martin,R,FRA,,,ARG,,,,
188,POL,33.8097193703,Marcin Matkowski,R,POL,,,ROU,,,,
185,GER,32.3915126626,Dominic Thiem,R,AUT,,,FRA,,,,
185,BRA,28.1861738535,Guido Pella,L,ARG,,,AUS,,,,
185,CAN,25.7056810404,Jack Sock,R,USA,,,FRA,,,,
180,GBR,30.0616016427,Bruno Soares,R,BRA,,,SVK,,,,
190,GBR,30.0041067762,Robert Lindstedt,R,SWE,,,COL,,,,
196,USA,30.8637919233,Milos Raonic,R,CAN,,,GBR,,,,
175,ESP,34.4613278576,Marc Lopez,R,ESP,,,ROU,,,,
190,FRA,32.2737850787,Nenad Zimonjic,R,SRB,,,CZE,,,,
185,BEL,25.2484599589,Joao Sousa,R,POR,,,AUS,,,,
193,ESP,27.8959616701,Viktor Troicki,R,SRB,,,ESP,,,,
190,USA,37.8562628337,Mike Bryan,R,USA,,,ESP,,,,
190,FRA,24.9719370294,Nicolas Mahut,R,FRA,,,BLR,,,,
185,CAN,43.5044490075,Radek Stepanek,R,CZE,,,USA,,,,
,FRA,29.0650239562,Fabrice Martin,R,FRA,,,USA,,,,
188,ARG,27.4524298426,Leonardo Mayer,R,ARG,,,BRA,,,,
193,AHO,34.6858316222,Horia Tecau,R,ROU,,,ROU,,,,
193,AHO,34.6858316222,Horia Tecau,R,ROU,,,FRA,,,,
180,IND,36.1615331964,Florin Mergea,R,ROU,,,BRA,,,,
190,FRA,25.1252566735,Nicolas Mahut,R,FRA,,,USA,,,,
193,AHO,34.6858316222,Horia Tecau,R,ROU,,,SRB,,,,
203,CRO,31.3292265572,Marcelo Melo,R,BRA,,,USA,,,,
180,IND,36.1615331964,Florin Mergea,R,ROU,,,AUS,,,,
190,FRA,25.1252566735,Nicolas Mahut,R,FRA,,,ESP,,,,
190,USA,38.0095824778,Mike Bryan,R,USA,,,POL,,,,
193,AHO,34.6858316222,Horia Tecau,R,ROU,,,ARG,,,,
190,AUT,35.8466803559,Nenad Zimonjic,R,SRB,,,FRA,,,,
185,CAN,25.8590006845,Jack Sock,R,USA,,,BLR,,,,
203,CRO,31.3292265572,Marcelo Melo,R,BRA,,,USA,,,,
180,IND,36.1615331964,Florin Mergea,R,ROU,,,ESP,,,,
,FIN,25.8699520876,John Peers,R,AUS,,,BRA,,,,
188,ESP,24.8076659822,Fernando Verdasco,L,ESP,,,FRA,,,,
188,POL,33.9630390144,Marcin Matkowski,R,POL,,,SRB,,,,
188,BRA,28.3394934976,Leonardo Mayer,R,ARG,,,COL,,,,
,IND,41.9028062971,Fabrice Martin,R,FRA,,,FRA,,,,
196,PHI,30.6776180698,Max Mirnyi,R,BLR,,,CZE,,,,
193,RSA,33.5441478439,Rajeev Ram,R,USA,,,ESP,,,,
190,URU,30.3326488706,Marcel Granollers,R,ESP,,,USA,,,,
,FIN,25.8699520876,John Peers,R,AUS,,,AUS,,,,
190,USA,38.0287474333,Mike Bryan,R,USA,,,USA,,,,
190,USA,38.0287474333,Mike Bryan,R,USA,,,FRA,,,,
185,CAN,25.87816564,Jack Sock,R,USA,,,ROU,,,,
188,FRA,34.3846680356,Edouard Roger Vasselin,R,FRA,,,POL,,,,
190,USA,38.0287474333,Mike Bryan,R,USA,,,BRA,,,,
185,CAN,25.87816564,Jack Sock,R,USA,,,ESP,,,,
180,IND,36.180698152,Florin Mergea,R,ROU,,,SRB,,,,
188,AUT,35.8138261465,Marcin Matkowski,R,POL,,,FRA,,,,
188,FRA,34.3846680356,Edouard Roger Vasselin,R,FRA,,,SRB,,,,
180,GBR,30.2340862423,Bruno Soares,R,BRA,,,GER,,,,
190,USA,38.0287474333,Mike Bryan,R,USA,,,USA,,,,
185,CAN,25.87816564,Jack Sock,R,USA,,,BLR,,,,
190,URU,30.3518138261,Marcel Granollers,R,ESP,,,ROU,,,,
180,IND,36.180698152,Florin Mergea,R,ROU,,,POR,,,,
193,GER,32.5639972621,Viktor Troicki,R,SRB,,,BRA,,,,
188,AUT,35.8138261465,Marcin Matkowski,R,POL,,,ITA,,,,
188,FRA,34.3846680356,Edouard Roger Vasselin,R,FRA,,,USA,,,,
198,AUT,22.6803559206,Alexander Zverev,R,GER,,,ESP,,,,
198,USA,26.3737166324,Sam Querrey,R,USA,,,CZE,,,,
196,PHI,30.6967830253,Max Mirnyi,R,BLR,,,FRA,,,,
190,URU,30.3518138261,Marcel Granollers,R,ESP,,,COL,,,,
185,FRA,27.0034223135,Joao Sousa,R,POR,,,ITA,,,,
193,GER,32.5639972621,Viktor Troicki,R,SRB,,,AUS,,,,
,CRO,22.9240246407,Michael Venus,R,NZL,,,RSA,,,,
180,GBR,30.2532511978,Raven Klaasen,R,RSA,,,DEN,,,,
,CRO,22.9240246407,Michael Venus,R,NZL,,,USA,,,,
190,LUX,33.0787132101,Frederik Nielsen,R,DEN,,,FRA,,,,
180,GBR,30.2532511978,Raven Klaasen,R,RSA,,,SWE,,,,
185,MEX,33.2813141684,Scott Lipsky,R,USA,,,BRA,,,,
,CRO,22.9240246407,Michael Venus,R,NZL,,,USA,,,,
190,IND,36.257357974,Nicolas Mahut,R,FRA,,,NED,,,,
190,LUX,33.0787132101,Frederik Nielsen,R,DEN,,,USA,,,,
180,GBR,30.2532511978,Raven Klaasen,R,RSA,,,NED,,,,
,SWE,36.1752224504,Andreas Siljestrom,R,SWE,,,AUS,,,,
185,AUS,30.8528405202,Andre Sa,R,BRA,,,USA,,,,
185,MEX,33.2813141684,Scott Lipsky,R,USA,,,PAK,,,,
,CRO,22.9240246407,Michael Venus,R,NZL,,,GBR,,,,
193,CRO,31.4250513347,Rajeev Ram,R,USA,,,SVK,,,,
188,CAN,43.8685831622,Edouard Roger Vasselin,R,FRA,,,AUT,,,,
183,POL,34.173853525,Alexander Peya,R,AUT,,,AUS,,,,
188,CAN,43.8685831622,Edouard Roger Vasselin,R,FRA,,,ROU,,,,
183,POL,34.173853525,Alexander Peya,R,AUT,,,USA,,,,
,FIN,26.0807665982,John Peers,R,AUS,,,USA,,,,
193,ROU,31.4743326489,Horia Tecau,R,ROU,,,FRA,,,,
188,CAN,43.8685831622,Edouard Roger Vasselin,R,FRA,,,SRB,,,,
185,USA,26.5653661875,Jack Sock,R,USA,,,BRA,,,,
183,POL,34.173853525,Alexander Peya,R,AUT,,,USA,,,,
,FIN,26.0807665982,John Peers,R,AUS,,,BLR,,,,
198,AUS,30.9678302533,Sam Querrey,R,USA,,,USA,,,,
,AUT,36.0054757016,Fabrice Martin,R,FRA,,,SRB,,,,
193,ROU,31.4743326489,Horia Tecau,R,ROU,,,USA,,,,
193,SWE,39.3319644079,Viktor Troicki,R,SRB,,,COL,,,,
188,CAN,43.8685831622,Edouard Roger Vasselin,R,FRA,,,USA,,,,
,USA,31.2169746749,Austin Krajicek,L,USA,,,USA,,,,
,USA,24.1971252567,Dennis Novikov,R,USA,,,GBR,,,,
,USA,31.2169746749,Austin Krajicek,L,USA,,,USA,,,,
203,CRO,31.6167008898,Marcelo Melo,R,BRA,,,ROU,,,,
203,CRO,31.6167008898,Marcelo Melo,R,BRA,,,CAN,,,,
193,AHO,34.9733059548,Horia Tecau,R,ROU,,,USA,,,,
193,CAN,43.9452429843,Vasek Pospisil,R,CAN,,,FRA,,,,
203,CRO,31.6167008898,Marcelo Melo,R,BRA,,,USA,,,,
193,AHO,34.9733059548,Horia Tecau,R,ROU,,,BRA,,,,
190,USA,38.2970568104,Mike Bryan,R,USA,,,BLR,,,,
190,FRA,25.4127310062,Nicolas Mahut,R,FRA,,,USA,,,,
193,CAN,43.9452429843,Vasek Pospisil,R,CAN,,,USA,,,,
203,CRO,31.6167008898,Marcelo Melo,R,BRA,,,SRB,,,,
193,RSA,33.8316221766,Rajeev Ram,R,USA,,,SRB,,,,
193,AHO,34.9733059548,Horia Tecau,R,ROU,,,POL,,,,
180,GBR,30.5023956194,Bruno Soares,R,BRA,,,ESP,,,,
196,PHI,30.9650924025,Max Mirnyi,R,BLR,,,ROU,,,,
190,USA,38.2970568104,Mike Bryan,R,USA,,,FRA,,,,
183,USA,31.2936344969,Ryan Harrison,R,USA,,,ESP,,,,
,USA,35.2334017796,Taylor Harry Fritz,R,USA,,,SUI,,,,
193,AUS,23.8165639973,Viktor Troicki,R,SRB,,,USA,,,,
190,CAN,25.6344969199,Nenad Zimonjic,R,SRB,,,FRA,,,,
188,GBR,30.4449007529,Marcin Matkowski,R,POL,,,FRA,,,,
190,URU,30.6201232033,Marcel Granollers,R,ESP,,,AUT,,,,
196,PHI,30.9650924025,Max Mirnyi,R,BLR,,,BEL,,,,
188,FRA,22.4750171116,Jo Wilfried Tsonga,R,FRA,,,AUS,,,,
185,ESP,25.2292950034,Rafael Nadal,L,ESP,,,AUS,,,,
185,ESP,25.2292950034,Rafael Nadal,L,ESP,,,USA,,,,
193,USA,24.0246406571,Bernard Tomic,R,AUS,,,BRA,,,,
190,USA,38.431211499,Mike Bryan,R,USA,,,FRA,,,,
185,ESP,25.2292950034,Rafael Nadal,L,ESP,,,CHN,,,,
193,USA,24.0246406571,Bernard Tomic,R,AUS,,,ARG,,,,
203,POL,34.3846680356,Marcelo Melo,R,BRA,,,FRA,,,,
190,USA,38.431211499,Mike Bryan,R,USA,,,ESP,,,,
185,FRA,30.2943189596,Lucas Pouille,R,FRA,,,NZL,,,,
185,ESP,25.2292950034,Rafael Nadal,L,ESP,,,CAN,,,,
,CHN,29.1115674196,Ze Zhang,R,CHN,,,USA,,,,
193,USA,24.0246406571,Bernard Tomic,R,AUS,,,IND,,,,
185,ITA,34.8008213552,Guido Pella,L,ARG,,,BLR,,,,
188,FRA,34.7871321013,Edouard Roger Vasselin,R,FRA,,,SRB,,,,
203,POL,34.3846680356,Marcelo Melo,R,BRA,,,SRB,,,,
185,ITA,34.8008213552,Guido Pella,L,ARG,,,IND,,,,
185,ITA,34.8008213552,Guido Pella,L,ARG,,,MEX,,,,
,GER,32.9965776865,Purav Raja,R,IND,,,BRA,,,,
193,COL,30.4804928131,Robert Farah,R,COL,,,AUT,,,,
183,AUT,42.46954141,Jurgen Melzer,L,AUT,,,RUS,,,,
193,COL,30.4804928131,Robert Farah,R,COL,,,RUS,,,,
,RUS,20.681724846,Andrey Rublev,R,RUS,,,ESP,,,,
183,AUT,42.46954141,Jurgen Melzer,L,AUT,,,FRA,,,,
185,RUS,31.6468172485,Andrey Kuznetsov,R,RUS,,,AUT,,,,
193,COL,30.4804928131,Robert Farah,R,COL,,,CRO,,,,
190,ESP,25.2676249144,Marcel Granollers,R,ESP,,,IND,,,,
,RUS,20.681724846,Andrey Rublev,R,RUS,,,RUS,,,,
183,AUT,42.46954141,Jurgen Melzer,L,AUT,,,POL,,,,
185,KAZ,28.810403833,Stephane Robert,R,FRA,,,ARG,,,,
